region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Ireland,1350 (897 -- 2154),1350,1411,414,897,1141,1270,1433,1600,2154,New confirmed cases by infection date,Likely decreasing,0.85
Estonia,1315 (788 -- 2161),1315,1372,439,788,1070,1213,1416,1602,2161,New confirmed cases by infection date,Decreasing,0.97
Luxembourg,1094 (627 -- 1700),1094,1122,342,627,900,1022,1168,1307,1700,New confirmed cases by infection date,Stable,0.41
Finland,681 (347 -- 1192),681,718,275,347,530,615,748,866,1192,New confirmed cases by infection date,Decreasing,0.99
Malta,312 (98 -- 736),312,352,208,98,205,267,361,453,736,New confirmed cases by infection date,Stable,0.42
Liechtenstein,97 (34 -- 285),97,124,104,34,64,83,113,149,285,New confirmed cases by infection date,Likely increasing,0.12
Iceland,7 (0 -- 63),7,17,34,0,2,5,10,19,63,New confirmed cases by infection date,Likely decreasing,0.86
Liechtenstein,1.3 (0.85 -- 2.1),1.3,1.4,0.44,0.85,1.1,1.3,1.4,1.6,2.1,Effective reproduction no.,Likely increasing,0.12
Cyprus,1.2 (0.81 -- 2),1.2,1.3,0.41,0.81,1,1.2,1.3,1.5,2,Effective reproduction no.,Likely increasing,0.2
Croatia,1.1 (0.85 -- 1.5),1.1,1.1,0.21,0.85,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.23
France,1.1 (0.82 -- 1.3),1.1,1.1,0.17,0.82,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.26
Germany,1.1 (0.88 -- 1.4),1.1,1.1,0.2,0.88,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.21
Latvia,1.1 (0.97 -- 1.2),1.1,1.1,0.083,0.97,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.13
Lithuania,1.1 (0.84 -- 1.4),1.1,1.1,0.18,0.84,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.2
Malta,1.1 (0.5 -- 1.8),1.1,1.1,0.41,0.5,0.83,0.98,1.2,1.4,1.8,Effective reproduction no.,Stable,0.42
Netherlands,1.1 (0.81 -- 1.4),1.1,1.1,0.19,0.81,0.98,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.29
Sweden,1.1 (0.89 -- 1.3),1.1,1.1,0.12,0.89,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.21
Switzerland,1.1 (0.77 -- 1.4),1.1,1.1,0.19,0.77,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing,0.31
Denmark,1 (0.8 -- 1.3),1,1,0.15,0.8,0.93,0.98,1,1.1,1.3,Effective reproduction no.,Stable,0.5
Italy,1 (0.83 -- 1.2),1,1,0.12,0.83,0.93,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.5
Luxembourg,1 (0.83 -- 1.1),1,1,0.093,0.83,0.97,1,1,1,1.1,Effective reproduction no.,Stable,0.41
Greece,0.98 (0.84 -- 1.1),0.98,0.98,0.074,0.84,0.94,0.97,1,1,1.1,Effective reproduction no.,Likely decreasing,0.6
Belgium,0.94 (0.69 -- 1.2),0.94,0.94,0.16,0.69,0.84,0.91,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.66
Spain,0.91 (0.24 -- 1.8),0.91,0.95,0.52,0.24,0.63,0.81,1,1.2,1.8,Effective reproduction no.,Likely decreasing,0.6
Ireland,0.88 (0.72 -- 1.1),0.88,0.89,0.13,0.72,0.82,0.86,0.9,0.95,1.1,Effective reproduction no.,Likely decreasing,0.85
Slovakia,0.87 (0.75 -- 1.1),0.87,0.89,0.1,0.75,0.82,0.86,0.9,0.94,1.1,Effective reproduction no.,Likely decreasing,0.88
Hungary,0.86 (0.66 -- 1.2),0.86,0.89,0.17,0.66,0.78,0.83,0.9,0.97,1.2,Effective reproduction no.,Likely decreasing,0.8
Slovenia,0.86 (0.63 -- 1),0.86,0.85,0.13,0.63,0.77,0.83,0.89,0.93,1,Effective reproduction no.,Likely decreasing,0.9
United Kingdom,0.86 (0.69 -- 1.1),0.86,0.87,0.15,0.69,0.82,0.85,0.87,0.9,1.1,Effective reproduction no.,Likely decreasing,0.91
Austria,0.85 (0.72 -- 0.99),0.85,0.85,0.083,0.72,0.8,0.83,0.87,0.9,0.99,Effective reproduction no.,Decreasing,0.96
Norway,0.85 (0.62 -- 1.2),0.85,0.86,0.17,0.62,0.76,0.81,0.89,0.96,1.2,Effective reproduction no.,Likely decreasing,0.82
Portugal,0.84 (0.46 -- 1.4),0.84,0.88,0.3,0.46,0.67,0.78,0.92,1,1.4,Effective reproduction no.,Likely decreasing,0.71
Czechia,0.81 (0.6 -- 1.1),0.81,0.83,0.17,0.6,0.73,0.78,0.84,0.91,1.1,Effective reproduction no.,Likely decreasing,0.87
Poland,0.79 (0.6 -- 1),0.79,0.8,0.14,0.6,0.71,0.76,0.82,0.87,1,Effective reproduction no.,Likely decreasing,0.93
Bulgaria,0.76 (0.52 -- 1.1),0.76,0.77,0.17,0.52,0.66,0.72,0.8,0.87,1.1,Effective reproduction no.,Likely decreasing,0.92
Estonia,0.76 (0.58 -- 0.97),0.76,0.77,0.12,0.58,0.69,0.73,0.79,0.84,0.97,Effective reproduction no.,Decreasing,0.97
Romania,0.74 (0.65 -- 0.87),0.74,0.75,0.07,0.65,0.7,0.73,0.76,0.79,0.87,Effective reproduction no.,Decreasing,1
Finland,0.71 (0.52 -- 0.89),0.71,0.71,0.12,0.52,0.64,0.68,0.74,0.78,0.89,Effective reproduction no.,Decreasing,0.99
Iceland,0.53 (0.12 -- 1.4),0.53,0.62,0.48,0.12,0.33,0.45,0.62,0.8,1.4,Effective reproduction no.,Likely decreasing,0.86
