region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Austria,8418 (4570 -- 14496),8418,8846,3205,4570,6584,7676,9151,10571,14496,New confirmed cases by infection date,Likely decreasing,0.66
Bulgaria,5817 (2852 -- 11742),5817,6390,2963,2852,4390,5229,6490,7752,11742,New confirmed cases by infection date,Likely decreasing,0.69
Lithuania,5290 (3309 -- 8120),5290,5453,1473,3309,4441,4956,5655,6326,8120,New confirmed cases by infection date,Likely decreasing,0.9
Slovenia,4357 (2368 -- 7435),4357,4560,1574,2368,3502,4026,4710,5431,7435,New confirmed cases by infection date,Likely decreasing,0.71
Hungary,3630 (820 -- 11957),3630,4719,4151,820,2096,2957,4455,6046,11957,New confirmed cases by infection date,Decreasing,0.97
Estonia,3527 (1800 -- 6261),3527,3713,1388,1800,2735,3220,3862,4492,6261,New confirmed cases by infection date,Stable,0.46
Romania,2601 (1186 -- 6169),2601,3001,1669,1186,1901,2305,2951,3649,6169,New confirmed cases by infection date,Likely decreasing,0.72
Luxembourg,2561 (1250 -- 4745),2561,2704,1145,1250,1966,2325,2787,3228,4745,New confirmed cases by infection date,Likely increasing,0.21
Latvia,2388 (935 -- 4732),2388,2558,1206,935,1696,2107,2670,3211,4732,New confirmed cases by infection date,Likely decreasing,0.82
Iceland,1923 (832 -- 5744),1923,2454,2035,832,1325,1656,2258,2953,5744,New confirmed cases by infection date,Likely increasing,0.11
Liechtenstein,73 (12 -- 324),73,110,129,12,39,58,92,132,324,New confirmed cases by infection date,Likely decreasing,0.9
Malta,3.1 (1.9 -- 4.9),3.1,3.3,0.94,1.9,2.6,2.9,3.4,3.8,4.9,Effective reproduction no.,Increasing,0.00033
Greece,2 (1.4 -- 3),2,2.1,0.49,1.4,1.7,1.9,2.1,2.3,3,Effective reproduction no.,Increasing,0.001
Ireland,1.9 (1.4 -- 3),1.9,2,0.51,1.4,1.7,1.8,2,2.3,3,Effective reproduction no.,Increasing,0.00067
Portugal,1.8 (1.3 -- 2.6),1.8,1.9,0.4,1.3,1.6,1.7,1.9,2.1,2.6,Effective reproduction no.,Increasing,0
Italy,1.7 (1.4 -- 2.2),1.7,1.7,0.24,1.4,1.6,1.6,1.7,1.9,2.2,Effective reproduction no.,Increasing,0
Iceland,1.3 (0.89 -- 2.1),1.3,1.4,0.42,0.89,1.1,1.2,1.4,1.6,2.1,Effective reproduction no.,Likely increasing,0.11
Spain,1.3 (0.91 -- 1.9),1.3,1.3,0.33,0.91,1.2,1.2,1.4,1.5,1.9,Effective reproduction no.,Likely increasing,0.09
Cyprus,1.2 (0.77 -- 1.6),1.2,1.2,0.29,0.77,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.19
Finland,1.2 (0.96 -- 1.4),1.2,1.2,0.16,0.96,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.067
France,1.2 (0.87 -- 1.5),1.2,1.2,0.22,0.87,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.18
Denmark,1.1 (0.75 -- 1.4),1.1,1.1,0.21,0.75,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.22
Luxembourg,1.1 (0.85 -- 1.3),1.1,1.1,0.14,0.85,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.21
Sweden,1.1 (0.76 -- 1.4),1.1,1.1,0.19,0.76,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.22
United Kingdom,1.1 (0.95 -- 1.4),1.1,1.2,0.14,0.95,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.089
Estonia,1 (0.66 -- 1.4),1,1,0.24,0.66,0.87,0.97,1.1,1.2,1.4,Effective reproduction no.,Stable,0.46
Croatia,0.98 (0.73 -- 1.4),0.98,1,0.2,0.73,0.88,0.94,1,1.1,1.4,Effective reproduction no.,Stable,0.54
Netherlands,0.95 (0.79 -- 1.2),0.95,0.97,0.13,0.79,0.88,0.92,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.65
Austria,0.92 (0.63 -- 1.3),0.92,0.93,0.2,0.63,0.79,0.87,0.97,1.1,1.3,Effective reproduction no.,Likely decreasing,0.66
Bulgaria,0.92 (0.63 -- 1.3),0.92,0.93,0.2,0.63,0.81,0.88,0.96,1,1.3,Effective reproduction no.,Likely decreasing,0.69
Slovenia,0.91 (0.64 -- 1.2),0.91,0.92,0.18,0.64,0.8,0.87,0.95,1,1.2,Effective reproduction no.,Likely decreasing,0.71
Switzerland,0.91 (0.51 -- 1.3),0.91,0.91,0.26,0.51,0.74,0.84,0.97,1.1,1.3,Effective reproduction no.,Likely decreasing,0.65
Norway,0.9 (0.52 -- 1.2),0.9,0.89,0.21,0.52,0.75,0.85,0.95,1,1.2,Effective reproduction no.,Likely decreasing,0.71
Romania,0.89 (0.64 -- 1.3),0.89,0.92,0.21,0.64,0.79,0.85,0.93,1,1.3,Effective reproduction no.,Likely decreasing,0.72
Belgium,0.86 (0.39 -- 1.3),0.86,0.87,0.33,0.39,0.67,0.79,0.95,1,1.3,Effective reproduction no.,Likely decreasing,0.67
Lithuania,0.86 (0.66 -- 1.1),0.86,0.86,0.12,0.66,0.79,0.84,0.89,0.93,1.1,Effective reproduction no.,Likely decreasing,0.9
Latvia,0.81 (0.46 -- 1.2),0.81,0.81,0.21,0.46,0.67,0.76,0.87,0.95,1.2,Effective reproduction no.,Likely decreasing,0.82
Czechia,0.79 (0.41 -- 1.5),0.79,0.85,0.37,0.41,0.62,0.73,0.86,0.99,1.5,Effective reproduction no.,Likely decreasing,0.76
Germany,0.74 (0.42 -- 1.1),0.74,0.75,0.22,0.42,0.62,0.7,0.79,0.87,1.1,Effective reproduction no.,Likely decreasing,0.89
Slovakia,0.68 (0.49 -- 0.91),0.68,0.69,0.13,0.49,0.6,0.65,0.71,0.76,0.91,Effective reproduction no.,Decreasing,0.98
Poland,0.67 (0.46 -- 0.85),0.67,0.66,0.12,0.46,0.59,0.64,0.69,0.74,0.85,Effective reproduction no.,Decreasing,1
Liechtenstein,0.64 (0.28 -- 1.2),0.64,0.67,0.28,0.28,0.49,0.58,0.7,0.81,1.2,Effective reproduction no.,Likely decreasing,0.9
Hungary,0.54 (0.26 -- 0.92),0.54,0.56,0.21,0.26,0.42,0.49,0.59,0.68,0.92,Effective reproduction no.,Decreasing,0.97
