region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Norway,1.2 (0.97 -- 1.3),1.2,1.2,0.11,0.97,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing,0.1
Romania,1.2 (1 -- 1.3),1.2,1.2,0.096,1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.018
Belgium,1.1 (0.86 -- 1.3),1.1,1.1,0.14,0.86,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.2
Bulgaria,1.1 (0.95 -- 1.5),1.1,1.2,0.17,0.95,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.14
Finland,1.1 (0.96 -- 1.3),1.1,1.1,0.12,0.96,1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing,0.14
Ireland,1.1 (0.93 -- 1.4),1.1,1.1,0.14,0.93,1,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.25
Luxembourg,1.1 (0.99 -- 1.2),1.1,1.1,0.067,0.99,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.068
Slovenia,1.1 (0.97 -- 1.3),1.1,1.1,0.12,0.97,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.1
Croatia,1 (0.88 -- 1.4),1,1.1,0.18,0.88,0.99,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.29
Czechia,1 (0.76 -- 1.2),1,1,0.15,0.76,0.92,1,1.1,1.1,1.2,Effective reproduction no.,Stable,0.4
Estonia,1 (0.96 -- 1.1),1,1,0.061,0.96,1,1,1,1.1,1.1,Effective reproduction no.,Likely increasing,0.27
Latvia,1 (0.95 -- 1.2),1,1,0.079,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.27
Malta,1 (0.91 -- 1.2),1,1,0.08,0.91,0.98,1,1,1.1,1.2,Effective reproduction no.,Likely increasing,0.37
Portugal,1 (0.96 -- 1.2),1,1.1,0.064,0.96,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.17
Slovakia,1 (0.84 -- 1.2),1,1,0.11,0.84,0.97,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.33
Denmark,0.97 (0.77 -- 1.3),0.97,0.99,0.16,0.77,0.89,0.95,1,1.1,1.3,Effective reproduction no.,Stable,0.59
Hungary,0.97 (0.82 -- 1.1),0.97,0.96,0.08,0.82,0.92,0.95,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.69
Spain,0.96 (0.83 -- 1.1),0.96,0.97,0.083,0.83,0.92,0.95,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.73
Sweden,0.96 (0.83 -- 1.2),0.96,0.99,0.13,0.83,0.91,0.94,0.99,1,1.2,Effective reproduction no.,Likely decreasing,0.64
Cyprus,0.95 (0.68 -- 1.2),0.95,0.94,0.14,0.68,0.87,0.92,0.97,1,1.2,Effective reproduction no.,Likely decreasing,0.72
Lithuania,0.94 (0.75 -- 1.2),0.94,0.96,0.14,0.75,0.87,0.92,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.67
Netherlands,0.93 (0.6 -- 1.1),0.93,0.9,0.16,0.6,0.79,0.89,0.96,1,1.1,Effective reproduction no.,Likely decreasing,0.74
Italy,0.91 (0.83 -- 1),0.91,0.91,0.056,0.83,0.88,0.9,0.92,0.94,1,Effective reproduction no.,Likely decreasing,0.94
Iceland,0.9 (0.64 -- 1.1),0.9,0.9,0.16,0.64,0.8,0.86,0.93,1,1.1,Effective reproduction no.,Likely decreasing,0.76
Greece,0.89 (0.76 -- 1),0.89,0.89,0.077,0.76,0.85,0.88,0.9,0.93,1,Effective reproduction no.,Likely decreasing,0.94
Poland,0.88 (0.73 -- 1.4),0.88,0.99,0.24,0.73,0.8,0.84,0.98,1.2,1.4,Effective reproduction no.,Likely decreasing,0.61
Germany,0.78 (0.61 -- 0.97),0.78,0.78,0.11,0.61,0.71,0.75,0.81,0.86,0.97,Effective reproduction no.,Decreasing,0.97
Liechtenstein,0.77 (0.51 -- 1),0.77,0.77,0.16,0.51,0.65,0.72,0.81,0.88,1,Effective reproduction no.,Likely decreasing,0.94
