region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Czechia,1.1 (1 -- 1.3),1.1,1.1,0.089,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.044
Lithuania,1.1 (0.95 -- 1.5),1.1,1.2,0.17,0.95,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.13
Slovenia,1.1 (0.93 -- 1.3),1.1,1.1,0.099,0.93,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.14
Finland,1 (0.83 -- 1.2),1,1,0.11,0.83,0.92,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.51
Hungary,1 (0.92 -- 1.2),1,1,0.082,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.26
Iceland,1 (0.94 -- 1.2),1,1,0.069,0.94,0.99,1,1,1.1,1.2,Effective reproduction no.,Likely increasing,0.34
Netherlands,1 (0.83 -- 1.2),1,0.99,0.1,0.83,0.94,0.98,1,1,1.2,Effective reproduction no.,Stable,0.53
Slovakia,1 (0.84 -- 1.2),1,1,0.1,0.84,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Stable,0.4
Bulgaria,0.99 (0.72 -- 1.2),0.99,0.98,0.14,0.72,0.89,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.52
Cyprus,0.99 (0.82 -- 1.2),0.99,0.99,0.11,0.82,0.92,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.55
Croatia,0.96 (0.87 -- 1),0.96,0.96,0.051,0.87,0.93,0.95,0.97,0.98,1,Effective reproduction no.,Likely decreasing,0.85
Ireland,0.95 (0.89 -- 1),0.95,0.96,0.046,0.89,0.93,0.94,0.96,0.98,1,Effective reproduction no.,Likely decreasing,0.87
Belgium,0.94 (0.88 -- 1),0.94,0.94,0.038,0.88,0.92,0.93,0.95,0.96,1,Effective reproduction no.,Likely decreasing,0.93
Luxembourg,0.92 (0.76 -- 1.1),0.92,0.92,0.097,0.76,0.85,0.89,0.94,0.98,1.1,Effective reproduction no.,Likely decreasing,0.82
Greece,0.87 (0.78 -- 1),0.87,0.88,0.069,0.78,0.84,0.86,0.89,0.92,1,Effective reproduction no.,Decreasing,0.95
Italy,0.84 (0.69 -- 0.96),0.84,0.83,0.083,0.69,0.78,0.82,0.86,0.89,0.96,Effective reproduction no.,Decreasing,0.98
Portugal,0.83 (0.7 -- 0.99),0.83,0.84,0.089,0.7,0.78,0.81,0.85,0.88,0.99,Effective reproduction no.,Decreasing,0.96
Malta,0.74 (0.6 -- 0.9),0.74,0.75,0.091,0.6,0.69,0.72,0.77,0.81,0.9,Effective reproduction no.,Decreasing,0.99
Romania,0.63 (0.51 -- 0.79),0.63,0.63,0.082,0.51,0.58,0.61,0.65,0.68,0.79,Effective reproduction no.,Decreasing,1
