region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Lithuania,6807 (2544 -- 17086),6807,8026,5299,2544,4502,5860,7916,9989,17086,New confirmed cases by infection date,Increasing,0.016
Malta,3806 (1731 -- 10754),3806,4702,3056,1731,2715,3349,4411,5843,10754,New confirmed cases by infection date,Likely increasing,0.38
Slovakia,3114 (1237 -- 8888),3114,3879,2838,1237,2107,2681,3630,4771,8888,New confirmed cases by infection date,Increasing,0.009
Slovenia,2447 (955 -- 6524),2447,2922,2023,955,1644,2089,2813,3592,6524,New confirmed cases by infection date,Increasing,0.0085
Iceland,1686 (556 -- 5920),1686,2245,1944,556,1047,1395,2013,2731,5920,New confirmed cases by infection date,Likely increasing,0.13
Latvia,1391 (541 -- 3988),1391,1736,1317,541,963,1194,1615,2078,3988,New confirmed cases by infection date,Increasing,0.02
Estonia,1077 (383 -- 3662),1077,1426,1298,383,674,893,1281,1674,3662,New confirmed cases by infection date,Likely increasing,0.17
Croatia,1.8 (1.5 -- 2),1.8,1.8,0.17,1.5,1.7,1.7,1.8,1.8,2,Effective reproduction no.,Increasing,0
Hungary,1.7 (1.4 -- 2),1.7,1.7,0.2,1.4,1.5,1.6,1.7,1.8,2,Effective reproduction no.,Increasing,0
Czechia,1.6 (1.3 -- 1.8),1.6,1.6,0.15,1.3,1.5,1.5,1.6,1.7,1.8,Effective reproduction no.,Increasing,5e-04
Romania,1.6 (1.5 -- 1.8),1.6,1.6,0.11,1.5,1.6,1.6,1.7,1.7,1.8,Effective reproduction no.,Increasing,0
Belgium,1.5 (1.3 -- 1.8),1.5,1.5,0.17,1.3,1.4,1.5,1.5,1.6,1.8,Effective reproduction no.,Increasing,0.004
Poland,1.4 (1.1 -- 1.7),1.4,1.4,0.19,1.1,1.3,1.3,1.4,1.5,1.7,Effective reproduction no.,Increasing,0.003
Slovakia,1.4 (1.1 -- 1.8),1.4,1.4,0.23,1.1,1.3,1.4,1.5,1.6,1.8,Effective reproduction no.,Increasing,0.009
Slovenia,1.4 (1.1 -- 1.8),1.4,1.4,0.21,1.1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.0085
Bulgaria,1.3 (1.1 -- 1.5),1.3,1.3,0.12,1.1,1.2,1.2,1.3,1.4,1.5,Effective reproduction no.,Increasing,0.008
Denmark,1.3 (1.1 -- 1.6),1.3,1.3,0.16,1.1,1.2,1.3,1.3,1.4,1.6,Effective reproduction no.,Increasing,0.0085
Lithuania,1.3 (1 -- 1.7),1.3,1.3,0.2,1,1.2,1.3,1.4,1.4,1.7,Effective reproduction no.,Increasing,0.016
Luxembourg,1.3 (1.1 -- 1.5),1.3,1.3,0.12,1.1,1.3,1.3,1.4,1.4,1.5,Effective reproduction no.,Increasing,0.004
Portugal,1.3 (1.1 -- 1.4),1.3,1.3,0.11,1.1,1.2,1.2,1.3,1.3,1.4,Effective reproduction no.,Increasing,0.0045
Sweden,1.3 (1.1 -- 1.5),1.3,1.3,0.12,1.1,1.2,1.2,1.3,1.3,1.5,Effective reproduction no.,Increasing,0.007
Finland,1.2 (1.1 -- 1.3),1.2,1.2,0.082,1.1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.015
Latvia,1.2 (1 -- 1.6),1.2,1.3,0.19,1,1.1,1.2,1.3,1.3,1.6,Effective reproduction no.,Increasing,0.02
Netherlands,1.2 (1.1 -- 1.5),1.2,1.2,0.12,1.1,1.2,1.2,1.3,1.3,1.5,Effective reproduction no.,Increasing,0.012
Norway,1.2 (1.1 -- 1.4),1.2,1.2,0.11,1.1,1.2,1.2,1.3,1.3,1.4,Effective reproduction no.,Increasing,0.013
Cyprus,1.1 (0.95 -- 1.3),1.1,1.1,0.1,0.95,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.12
Estonia,1.1 (0.93 -- 1.5),1.1,1.2,0.18,0.93,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.17
Greece,1.1 (0.94 -- 1.2),1.1,1.1,0.1,0.94,1,1,1.1,1.2,1.2,Effective reproduction no.,Likely increasing,0.25
Iceland,1.1 (0.93 -- 1.4),1.1,1.1,0.14,0.93,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.13
Ireland,1.1 (0.81 -- 1.4),1.1,1.1,0.17,0.81,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.22
Italy,1.1 (0.92 -- 1.4),1.1,1.1,0.14,0.92,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.14
Malta,1 (0.85 -- 1.2),1,1,0.094,0.85,0.97,1,1,1.1,1.2,Effective reproduction no.,Likely increasing,0.38
