region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Liechtenstein,1.6 (0.68 -- 4.6),1.6,2,1.4,0.68,1.1,1.4,1.9,2.5,4.6,Effective reproduction no.,Likely increasing,0.19
Poland,1.4 (1.2 -- 1.6),1.4,1.4,0.13,1.2,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Increasing,0.003
Bulgaria,1.3 (0.91 -- 1.7),1.3,1.3,0.27,0.91,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.12
Czechia,1.3 (1.1 -- 1.6),1.3,1.3,0.17,1.1,1.2,1.2,1.3,1.4,1.6,Effective reproduction no.,Increasing,0.021
Latvia,1.3 (1.1 -- 1.6),1.3,1.3,0.15,1.1,1.2,1.3,1.3,1.4,1.6,Effective reproduction no.,Increasing,0.026
Netherlands,1.3 (1 -- 1.9),1.3,1.4,0.3,1,1.2,1.2,1.4,1.5,1.9,Effective reproduction no.,Increasing,0.042
Austria,1.2 (0.92 -- 1.5),1.2,1.2,0.19,0.92,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.13
Estonia,1.2 (0.98 -- 1.3),1.2,1.2,0.096,0.98,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Likely increasing,0.066
Hungary,1.2 (0.99 -- 1.7),1.2,1.3,0.23,0.99,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.062
Croatia,1.1 (0.96 -- 1.4),1.1,1.1,0.15,0.96,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.12
Denmark,1.1 (0.88 -- 1.5),1.1,1.2,0.19,0.88,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.19
Germany,1.1 (0.74 -- 1.7),1.1,1.1,0.3,0.74,0.94,1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.35
Greece,1.1 (0.9 -- 1.3),1.1,1.1,0.12,0.9,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.23
Iceland,1.1 (0.76 -- 1.6),1.1,1.1,0.28,0.76,0.94,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.38
Lithuania,1.1 (0.91 -- 1.3),1.1,1.1,0.13,0.91,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.16
Luxembourg,1.1 (0.84 -- 1.3),1.1,1.1,0.15,0.84,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.26
Norway,1.1 (0.71 -- 1.6),1.1,1.1,0.28,0.71,0.91,0.99,1.1,1.2,1.6,Effective reproduction no.,Stable,0.41
Portugal,1.1 (0.82 -- 1.3),1.1,1.1,0.14,0.82,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.35
Slovakia,1.1 (0.67 -- 1.5),1.1,1.1,0.27,0.67,0.91,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.38
United Kingdom,1.1 (0.98 -- 1.3),1.1,1.1,0.097,0.98,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.082
Belgium,1 (0.8 -- 1.4),1,1,0.21,0.8,0.95,0.99,1,1.1,1.4,Effective reproduction no.,Stable,0.46
Ireland,1 (0.92 -- 1.3),1,1.1,0.14,0.92,0.98,1,1,1.1,1.3,Effective reproduction no.,Stable,0.4
Sweden,1 (0.72 -- 1.3),1,1,0.17,0.72,0.9,0.97,1,1.1,1.3,Effective reproduction no.,Stable,0.5
Romania,0.99 (0.87 -- 1.2),0.99,1,0.092,0.87,0.94,0.97,1,1,1.2,Effective reproduction no.,Stable,0.54
Finland,0.98 (0.81 -- 1.3),0.98,1,0.2,0.81,0.93,0.96,1,1.1,1.3,Effective reproduction no.,Stable,0.58
Italy,0.98 (0.9 -- 1.1),0.98,0.98,0.057,0.9,0.95,0.97,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.67
Cyprus,0.94 (0.79 -- 1.3),0.94,0.99,0.19,0.79,0.88,0.91,0.97,1,1.3,Effective reproduction no.,Likely decreasing,0.65
Malta,0.94 (0.51 -- 1.4),0.94,0.94,0.26,0.51,0.81,0.89,0.99,1.1,1.4,Effective reproduction no.,Likely decreasing,0.63
France,0.9 (0.7 -- 1.4),0.9,0.95,0.25,0.7,0.83,0.87,0.93,1,1.4,Effective reproduction no.,Likely decreasing,0.75
Switzerland,0.88 (0.58 -- 1.5),0.88,0.93,0.3,0.58,0.75,0.83,0.93,1,1.5,Effective reproduction no.,Likely decreasing,0.71
Spain,0.87 (0.74 -- 1.2),0.87,0.9,0.14,0.74,0.82,0.84,0.89,0.95,1.2,Effective reproduction no.,Likely decreasing,0.83
