region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Latvia,3581 (1508 -- 10134),3581,4418,3467,1508,2530,3172,4142,5142,10134,New confirmed cases by infection date,Increasing,0.0015
Estonia,1951 (665 -- 6464),1951,2740,3314,665,1215,1649,2286,3135,6464,New confirmed cases by infection date,Likely increasing,0.072
Malta,1818 (849 -- 4364),1818,2112,1202,849,1334,1619,2035,2529,4364,New confirmed cases by infection date,Likely decreasing,0.82
Iceland,1750 (645 -- 4665),1750,2076,1369,645,1144,1476,2074,2541,4665,New confirmed cases by infection date,Likely increasing,0.15
Czechia,1.7 (1.4 -- 1.9),1.7,1.7,0.16,1.4,1.6,1.6,1.7,1.8,1.9,Effective reproduction no.,Increasing,0
Hungary,1.7 (1.4 -- 2.2),1.7,1.7,0.25,1.4,1.6,1.6,1.8,1.8,2.2,Effective reproduction no.,Increasing,0
Lithuania,1.7 (1.3 -- 2.1),1.7,1.7,0.23,1.3,1.6,1.6,1.7,1.8,2.1,Effective reproduction no.,Increasing,0.001
Poland,1.6 (1.3 -- 2),1.6,1.6,0.22,1.3,1.4,1.5,1.6,1.7,2,Effective reproduction no.,Increasing,0
Croatia,1.5 (1.3 -- 1.9),1.5,1.5,0.19,1.3,1.4,1.5,1.5,1.6,1.9,Effective reproduction no.,Increasing,0
Latvia,1.5 (1.2 -- 1.9),1.5,1.5,0.23,1.2,1.3,1.4,1.5,1.6,1.9,Effective reproduction no.,Increasing,0.0015
Romania,1.5 (1.3 -- 1.7),1.5,1.5,0.12,1.3,1.4,1.5,1.5,1.6,1.7,Effective reproduction no.,Increasing,0
Slovakia,1.4 (1.2 -- 1.8),1.4,1.5,0.23,1.2,1.3,1.4,1.5,1.6,1.8,Effective reproduction no.,Increasing,0.0035
Slovenia,1.4 (1.1 -- 1.8),1.4,1.4,0.21,1.1,1.3,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.0085
Bulgaria,1.3 (1.2 -- 1.5),1.3,1.3,0.089,1.2,1.3,1.3,1.4,1.4,1.5,Effective reproduction no.,Increasing,0
Luxembourg,1.3 (1.1 -- 1.5),1.3,1.3,0.13,1.1,1.2,1.3,1.3,1.3,1.5,Effective reproduction no.,Increasing,0.007
Denmark,1.2 (0.99 -- 1.5),1.2,1.2,0.15,0.99,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.056
Estonia,1.2 (0.97 -- 1.7),1.2,1.3,0.24,0.97,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.072
Finland,1.2 (1.1 -- 1.3),1.2,1.2,0.062,1.1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.009
Belgium,1.1 (0.76 -- 1.5),1.1,1.1,0.25,0.76,0.91,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.34
Cyprus,1.1 (0.95 -- 1.2),1.1,1.1,0.063,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.15
Greece,1.1 (1 -- 1.2),1.1,1.1,0.069,1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Increasing,0.024
Iceland,1.1 (0.93 -- 1.3),1.1,1.1,0.11,0.93,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.15
Italy,1.1 (0.86 -- 1.3),1.1,1.1,0.14,0.86,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.22
Netherlands,1.1 (0.96 -- 1.3),1.1,1.1,0.095,0.96,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing,0.097
Norway,1.1 (0.84 -- 1.3),1.1,1.1,0.14,0.84,0.96,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.33
Portugal,1.1 (0.93 -- 1.3),1.1,1.1,0.12,0.93,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.13
Sweden,1.1 (0.95 -- 1.3),1.1,1.1,0.11,0.95,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.14
Ireland,1 (0.82 -- 1.2),1,1,0.13,0.82,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Stable,0.41
Malta,0.9 (0.7 -- 1.1),0.9,0.9,0.11,0.7,0.82,0.87,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing,0.82
