region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Romania,2132 (1032 -- 4237),2132,2317,1050,1032,1615,1918,2345,2786,4237,New confirmed cases by infection date,Likely decreasing,0.9
Estonia,1443 (845 -- 2361),1443,1513,504,845,1185,1342,1552,1752,2361,New confirmed cases by infection date,Likely decreasing,0.85
Croatia,1421 (837 -- 2398),1421,1494,512,837,1137,1303,1538,1755,2398,New confirmed cases by infection date,Likely decreasing,0.89
Norway,1383 (935 -- 2093),1383,1431,357,935,1184,1310,1470,1627,2093,New confirmed cases by infection date,Decreasing,0.99
Luxembourg,1002 (422 -- 2257),1002,1140,645,422,721,885,1120,1385,2257,New confirmed cases by infection date,Likely decreasing,0.93
Latvia,937 (628 -- 1432),937,976,269,628,798,883,1000,1105,1432,New confirmed cases by infection date,Decreasing,0.99
Poland,810 (268 -- 3673),810,1255,1566,268,500,666,976,1397,3673,New confirmed cases by infection date,Likely decreasing,0.85
Bulgaria,743 (458 -- 1160),743,771,226,458,621,697,793,892,1160,New confirmed cases by infection date,Decreasing,0.99
Sweden,573 (91 -- 5004),573,1482,5377,91,286,442,757,1275,5004,New confirmed cases by infection date,Likely decreasing,0.76
Iceland,271 (56 -- 1143),271,408,632,56,149,221,340,485,1143,New confirmed cases by infection date,Likely decreasing,0.93
Liechtenstein,26 (3 -- 123),26,40,44,3,12,20,33,49,123,New confirmed cases by infection date,Decreasing,0.96
Malta,1.2 (0.69 -- 1.7),1.2,1.2,0.33,0.69,0.97,1.1,1.2,1.4,1.7,Effective reproduction no.,Likely increasing,0.28
Hungary,1.1 (0.68 -- 1.9),1.1,1.2,0.4,0.68,0.91,1,1.2,1.3,1.9,Effective reproduction no.,Likely increasing,0.39
Cyprus,1 (0.63 -- 1.2),1,0.98,0.18,0.63,0.91,0.99,1,1.1,1.2,Effective reproduction no.,Stable,0.42
France,1 (0.49 -- 1.7),1,1,0.37,0.49,0.77,0.91,1.1,1.2,1.7,Effective reproduction no.,Stable,0.5
Germany,0.97 (0.7 -- 1.1),0.97,0.95,0.14,0.7,0.89,0.94,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.63
Portugal,0.95 (0.67 -- 1.8),0.95,1.1,0.42,0.67,0.84,0.9,1,1.2,1.8,Effective reproduction no.,Stable,0.58
United Kingdom,0.93 (0.51 -- 1.3),0.93,0.92,0.25,0.51,0.82,0.9,0.95,1,1.3,Effective reproduction no.,Likely decreasing,0.72
Italy,0.92 (0.71 -- 1.2),0.92,0.93,0.14,0.71,0.83,0.89,0.95,1,1.2,Effective reproduction no.,Likely decreasing,0.73
Ireland,0.91 (0.32 -- 1.5),0.91,0.91,0.42,0.32,0.68,0.85,0.96,1.1,1.5,Effective reproduction no.,Likely decreasing,0.67
Finland,0.9 (0.32 -- 1.6),0.9,0.91,0.46,0.32,0.69,0.84,0.95,1,1.6,Effective reproduction no.,Likely decreasing,0.71
Slovenia,0.89 (0.51 -- 1.6),0.89,0.95,0.35,0.51,0.71,0.82,0.96,1.1,1.6,Effective reproduction no.,Likely decreasing,0.64
Czechia,0.88 (0.57 -- 1.2),0.88,0.89,0.2,0.57,0.81,0.86,0.9,0.96,1.2,Effective reproduction no.,Likely decreasing,0.81
Estonia,0.85 (0.64 -- 1.1),0.85,0.87,0.16,0.64,0.77,0.83,0.89,0.94,1.1,Effective reproduction no.,Likely decreasing,0.85
Belgium,0.82 (0.2 -- 1.3),0.82,0.78,0.39,0.2,0.54,0.72,0.88,0.96,1.3,Effective reproduction no.,Likely decreasing,0.81
Austria,0.79 (0.43 -- 1),0.79,0.78,0.19,0.43,0.64,0.74,0.84,0.92,1,Effective reproduction no.,Likely decreasing,0.9
Croatia,0.78 (0.56 -- 1.1),0.78,0.8,0.17,0.56,0.68,0.74,0.82,0.89,1.1,Effective reproduction no.,Likely decreasing,0.89
Denmark,0.78 (0.59 -- 1.1),0.78,0.8,0.16,0.59,0.7,0.75,0.81,0.87,1.1,Effective reproduction no.,Likely decreasing,0.91
Lithuania,0.76 (0.48 -- 1),0.76,0.76,0.17,0.48,0.65,0.72,0.8,0.85,1,Effective reproduction no.,Likely decreasing,0.94
Sweden,0.76 (0.38 -- 1.6),0.76,0.85,0.42,0.38,0.62,0.7,0.83,0.98,1.6,Effective reproduction no.,Likely decreasing,0.76
Norway,0.75 (0.61 -- 0.92),0.75,0.75,0.097,0.61,0.69,0.73,0.77,0.81,0.92,Effective reproduction no.,Decreasing,0.99
Greece,0.69 (0.51 -- 0.91),0.69,0.7,0.12,0.51,0.62,0.66,0.72,0.77,0.91,Effective reproduction no.,Decreasing,0.98
Romania,0.67 (0.39 -- 1.1),0.67,0.7,0.23,0.39,0.54,0.62,0.72,0.82,1.1,Effective reproduction no.,Likely decreasing,0.9
Bulgaria,0.66 (0.48 -- 0.91),0.66,0.67,0.13,0.48,0.59,0.64,0.69,0.74,0.91,Effective reproduction no.,Decreasing,0.99
Slovakia,0.66 (0.36 -- 1.1),0.66,0.69,0.25,0.36,0.52,0.6,0.72,0.82,1.1,Effective reproduction no.,Likely decreasing,0.9
Spain,0.66 (0.17 -- 1),0.66,0.64,0.27,0.17,0.47,0.6,0.73,0.8,1,Effective reproduction no.,Decreasing,0.95
Luxembourg,0.64 (0.37 -- 1.1),0.64,0.66,0.22,0.37,0.52,0.59,0.68,0.78,1.1,Effective reproduction no.,Likely decreasing,0.93
Switzerland,0.64 (0.15 -- 1),0.64,0.62,0.29,0.15,0.39,0.54,0.73,0.86,1,Effective reproduction no.,Decreasing,0.95
Latvia,0.63 (0.51 -- 0.81),0.63,0.64,0.1,0.51,0.58,0.61,0.65,0.69,0.81,Effective reproduction no.,Decreasing,0.99
Iceland,0.61 (0.33 -- 1.1),0.61,0.65,0.25,0.33,0.49,0.57,0.67,0.76,1.1,Effective reproduction no.,Likely decreasing,0.93
Netherlands,0.59 (0.25 -- 0.91),0.59,0.59,0.21,0.25,0.45,0.53,0.64,0.73,0.91,Effective reproduction no.,Decreasing,0.98
Liechtenstein,0.56 (0.25 -- 0.96),0.56,0.58,0.24,0.25,0.42,0.51,0.62,0.71,0.96,Effective reproduction no.,Decreasing,0.96
Poland,0.54 (0.26 -- 1.5),0.54,0.67,0.49,0.26,0.4,0.47,0.6,0.78,1.5,Effective reproduction no.,Likely decreasing,0.85
