region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Slovenia,4427 (2482 -- 8105),4427,4716,1765,2482,3478,4018,4824,5600,8105,New confirmed cases by infection date,Likely decreasing,0.87
Latvia,3025 (1691 -- 5402),3025,3218,1198,1691,2388,2770,3304,3831,5402,New confirmed cases by infection date,Likely decreasing,0.61
Estonia,2571 (1481 -- 4705),2571,2771,1066,1481,2070,2365,2784,3227,4705,New confirmed cases by infection date,Likely increasing,0.38
Luxembourg,2396 (1228 -- 4458),2396,2607,1210,1228,1908,2189,2640,3067,4458,New confirmed cases by infection date,Likely increasing,0.14
Romania,1767 (625 -- 3856),1767,1936,1031,625,1222,1550,1988,2421,3856,New confirmed cases by infection date,Decreasing,0.98
Iceland,489 (282 -- 873),489,521,193,282,389,449,532,612,873,New confirmed cases by infection date,Likely decreasing,0.67
Malta,409 (198 -- 825),409,448,203,198,313,372,456,538,825,New confirmed cases by infection date,Likely decreasing,0.6
Liechtenstein,353 (69 -- 1361),353,492,512,69,190,282,441,624,1361,New confirmed cases by infection date,Stable,0.44
France,1.3 (0.88 -- 1.7),1.3,1.3,0.27,0.88,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.11
Norway,1.3 (0.87 -- 1.8),1.3,1.3,0.31,0.87,1.1,1.2,1.3,1.5,1.8,Effective reproduction no.,Likely increasing,0.14
Spain,1.3 (0.86 -- 1.8),1.3,1.3,0.35,0.86,1.1,1.2,1.3,1.4,1.8,Effective reproduction no.,Likely increasing,0.12
Cyprus,1.2 (0.81 -- 1.9),1.2,1.3,0.35,0.81,1.1,1.2,1.3,1.4,1.9,Effective reproduction no.,Likely increasing,0.16
Denmark,1.2 (1 -- 1.5),1.2,1.2,0.14,1,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Increasing,0.031
United Kingdom,1.2 (0.96 -- 1.5),1.2,1.2,0.17,0.96,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.088
Estonia,1.1 (0.77 -- 1.6),1.1,1.1,0.25,0.77,0.93,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.38
Finland,1.1 (0.6 -- 2.5),1.1,1.2,0.56,0.6,0.95,1,1.2,1.4,2.5,Effective reproduction no.,Likely increasing,0.34
Italy,1.1 (0.9 -- 1.3),1.1,1.1,0.12,0.9,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.21
Luxembourg,1.1 (0.89 -- 1.3),1.1,1.1,0.14,0.89,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.14
Sweden,1.1 (0.83 -- 1.5),1.1,1.2,0.23,0.83,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.22
Switzerland,1.1 (0.75 -- 1.5),1.1,1.1,0.24,0.75,0.97,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.29
Liechtenstein,1 (0.51 -- 1.7),1,1.1,0.38,0.51,0.83,0.97,1.1,1.3,1.7,Effective reproduction no.,Stable,0.44
Portugal,1 (0.84 -- 1.3),1,1,0.13,0.84,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.35
Lithuania,0.98 (0.78 -- 1.2),0.98,0.99,0.12,0.78,0.91,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.55
Belgium,0.96 (0.46 -- 1.5),0.96,0.97,0.35,0.46,0.75,0.89,1,1.1,1.5,Effective reproduction no.,Stable,0.57
Latvia,0.95 (0.67 -- 1.3),0.95,0.96,0.2,0.67,0.83,0.9,0.99,1.1,1.3,Effective reproduction no.,Likely decreasing,0.61
Malta,0.95 (0.64 -- 1.4),0.95,0.98,0.25,0.64,0.82,0.9,1,1.1,1.4,Effective reproduction no.,Likely decreasing,0.6
Germany,0.94 (0.62 -- 1.2),0.94,0.93,0.19,0.62,0.81,0.89,0.99,1.1,1.2,Effective reproduction no.,Likely decreasing,0.63
Iceland,0.93 (0.71 -- 1.3),0.93,0.95,0.17,0.71,0.84,0.89,0.97,1,1.3,Effective reproduction no.,Likely decreasing,0.67
Greece,0.91 (0.72 -- 1.1),0.91,0.92,0.13,0.72,0.84,0.88,0.94,0.99,1.1,Effective reproduction no.,Likely decreasing,0.78
Ireland,0.91 (0.74 -- 1.1),0.91,0.9,0.1,0.74,0.84,0.88,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing,0.85
Poland,0.9 (0.74 -- 1.1),0.9,0.9,0.1,0.74,0.84,0.88,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing,0.85
Czechia,0.89 (0.49 -- 1.4),0.89,0.9,0.28,0.49,0.73,0.83,0.95,1.1,1.4,Effective reproduction no.,Likely decreasing,0.68
Bulgaria,0.87 (0.64 -- 1.2),0.87,0.88,0.17,0.64,0.78,0.83,0.9,0.97,1.2,Effective reproduction no.,Likely decreasing,0.8
Croatia,0.86 (0.63 -- 1.1),0.86,0.87,0.17,0.63,0.77,0.82,0.89,0.96,1.1,Effective reproduction no.,Likely decreasing,0.82
Netherlands,0.81 (0.63 -- 1),0.81,0.82,0.13,0.63,0.74,0.78,0.84,0.89,1,Effective reproduction no.,Likely decreasing,0.92
Slovenia,0.8 (0.57 -- 1.1),0.8,0.82,0.17,0.57,0.71,0.76,0.84,0.91,1.1,Effective reproduction no.,Likely decreasing,0.87
Slovakia,0.73 (0.52 -- 0.91),0.73,0.72,0.12,0.52,0.65,0.7,0.76,0.8,0.91,Effective reproduction no.,Decreasing,0.99
Romania,0.63 (0.35 -- 0.91),0.63,0.63,0.17,0.35,0.51,0.59,0.67,0.74,0.91,Effective reproduction no.,Decreasing,0.98
Hungary,0.61 (0.41 -- 0.84),0.61,0.61,0.13,0.41,0.53,0.58,0.64,0.69,0.84,Effective reproduction no.,Decreasing,1
Austria,0.55 (0.4 -- 0.8),0.55,0.57,0.13,0.4,0.49,0.52,0.58,0.64,0.8,Effective reproduction no.,Decreasing,0.99
