region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Sweden,0.99 (0.86 -- 1.3),0.99,1,0.15,0.86,0.91,0.95,1,1.1,1.3,Effective reproduction no.,Stable,0.52
Czechia,0.95 (0.82 -- 1.3),0.95,0.99,0.15,0.82,0.9,0.93,0.98,1,1.3,Effective reproduction no.,Likely decreasing,0.67
Bulgaria,0.94 (0.79 -- 1.2),0.94,0.97,0.14,0.79,0.87,0.9,0.98,1.1,1.2,Effective reproduction no.,Likely decreasing,0.64
Austria,0.93 (0.74 -- 1.2),0.93,0.94,0.13,0.74,0.85,0.9,0.96,1,1.2,Effective reproduction no.,Likely decreasing,0.7
Finland,0.93 (0.74 -- 1.2),0.93,0.94,0.16,0.74,0.85,0.9,0.95,1,1.2,Effective reproduction no.,Likely decreasing,0.74
France,0.93 (0.69 -- 1.1),0.93,0.92,0.14,0.69,0.83,0.89,0.96,1,1.1,Effective reproduction no.,Likely decreasing,0.73
Denmark,0.91 (0.77 -- 1.1),0.91,0.92,0.1,0.77,0.86,0.89,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing,0.84
Hungary,0.91 (0.78 -- 1.1),0.91,0.92,0.11,0.78,0.86,0.89,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing,0.83
Netherlands,0.91 (0.79 -- 1.1),0.91,0.92,0.091,0.79,0.87,0.89,0.93,0.96,1.1,Effective reproduction no.,Likely decreasing,0.84
Italy,0.9 (0.83 -- 1.1),0.9,0.94,0.1,0.83,0.9,0.9,0.93,0.98,1.1,Effective reproduction no.,Likely decreasing,0.78
Germany,0.89 (0.66 -- 1.1),0.89,0.89,0.15,0.66,0.79,0.85,0.92,0.97,1.1,Effective reproduction no.,Likely decreasing,0.8
Lithuania,0.89 (0.77 -- 1.1),0.89,0.9,0.091,0.77,0.85,0.87,0.9,0.94,1.1,Effective reproduction no.,Likely decreasing,0.89
Spain,0.89 (0.63 -- 1.1),0.89,0.88,0.16,0.63,0.77,0.85,0.93,0.98,1.1,Effective reproduction no.,Likely decreasing,0.79
Latvia,0.88 (0.72 -- 1.1),0.88,0.89,0.11,0.72,0.82,0.86,0.9,0.94,1.1,Effective reproduction no.,Likely decreasing,0.87
Estonia,0.87 (0.69 -- 1),0.87,0.87,0.11,0.69,0.8,0.85,0.89,0.94,1,Effective reproduction no.,Likely decreasing,0.9
Poland,0.87 (0.71 -- 1.1),0.87,0.87,0.11,0.71,0.81,0.84,0.89,0.92,1.1,Effective reproduction no.,Likely decreasing,0.9
Croatia,0.85 (0.67 -- 1),0.85,0.85,0.11,0.67,0.79,0.83,0.88,0.92,1,Effective reproduction no.,Likely decreasing,0.92
Slovakia,0.81 (0.62 -- 1.1),0.81,0.82,0.14,0.62,0.73,0.78,0.85,0.91,1.1,Effective reproduction no.,Likely decreasing,0.9
Slovenia,0.81 (0.63 -- 1),0.81,0.81,0.12,0.63,0.74,0.79,0.83,0.87,1,Effective reproduction no.,Likely decreasing,0.94
