region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Netherlands,1.2 (0.96 -- 1.4),1.2,1.2,0.12,0.96,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.088
Denmark,1.1 (0.92 -- 1.3),1.1,1.1,0.12,0.92,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.17
Greece,1.1 (1 -- 1.2),1.1,1.1,0.055,1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Increasing,0.019
Iceland,1.1 (0.95 -- 1.2),1.1,1.1,0.078,0.95,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.13
Italy,1.1 (0.84 -- 1.3),1.1,1.1,0.15,0.84,0.99,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.29
Croatia,1 (0.77 -- 1.7),1,1.1,0.31,0.77,0.86,0.93,1.1,1.4,1.7,Effective reproduction no.,Stable,0.5
Ireland,1 (0.85 -- 1.1),1,1,0.094,0.85,0.94,0.98,1,1.1,1.1,Effective reproduction no.,Stable,0.47
Norway,1 (0.85 -- 1.2),1,1,0.096,0.85,0.98,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.32
Sweden,1 (0.82 -- 1.2),1,1,0.13,0.82,0.91,0.98,1.1,1.1,1.2,Effective reproduction no.,Stable,0.44
Portugal,0.97 (0.75 -- 1.1),0.97,0.96,0.11,0.75,0.88,0.94,1,1,1.1,Effective reproduction no.,Stable,0.59
Malta,0.88 (0.73 -- 1),0.88,0.88,0.088,0.73,0.82,0.85,0.9,0.94,1,Effective reproduction no.,Likely decreasing,0.93
