region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Luxembourg,14321 (8251 -- 25378),14321,15411,5903,8251,11578,13197,15724,18052,25378,New confirmed cases by infection date,Increasing,0.0025
Portugal,13083 (6859 -- 27883),13083,14555,6751,6859,10055,11824,14442,17231,27883,New confirmed cases by infection date,Stable,0.42
Cyprus,12715 (4029 -- 36913),12715,15823,12105,4029,8079,10775,14947,19422,36913,New confirmed cases by infection date,Likely decreasing,0.68
Latvia,10401 (3274 -- 28454),10401,12809,9648,3274,6446,8727,12467,16228,28454,New confirmed cases by infection date,Likely increasing,0.074
Ireland,9828 (5732 -- 17480),9828,10570,3884,5732,7907,9010,10899,12508,17480,New confirmed cases by infection date,Likely increasing,0.16
Iceland,1241 (705 -- 2293),1241,1351,555,705,968,1136,1375,1588,2293,New confirmed cases by infection date,Likely increasing,0.13
Malta,397 (178 -- 1150),397,481,318,178,283,352,447,568,1150,New confirmed cases by infection date,Stable,0.46
Liechtenstein,162 (58 -- 550),162,211,179,58,105,133,189,249,550,New confirmed cases by infection date,Stable,0.43
Belgium,1.4 (1.1 -- 1.6),1.4,1.4,0.13,1.1,1.3,1.4,1.4,1.5,1.6,Effective reproduction no.,Increasing,0.006
Luxembourg,1.4 (1.1 -- 1.6),1.4,1.4,0.16,1.1,1.2,1.3,1.4,1.5,1.6,Effective reproduction no.,Increasing,0.0025
Czechia,1.3 (1.2 -- 1.4),1.3,1.3,0.071,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Increasing,5e-04
Greece,1.3 (1 -- 1.4),1.3,1.2,0.12,1,1.2,1.2,1.3,1.3,1.4,Effective reproduction no.,Increasing,0.032
Hungary,1.3 (1.1 -- 1.5),1.3,1.3,0.12,1.1,1.2,1.3,1.3,1.4,1.5,Effective reproduction no.,Increasing,5e-04
Poland,1.3 (1.1 -- 1.4),1.3,1.3,0.092,1.1,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Increasing,0.0045
Denmark,1.2 (1.2 -- 1.3),1.2,1.2,0.06,1.2,1.2,1.2,1.2,1.3,1.3,Effective reproduction no.,Increasing,0.001
Estonia,1.2 (0.84 -- 1.4),1.2,1.2,0.17,0.84,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.17
Latvia,1.2 (0.97 -- 1.5),1.2,1.2,0.16,0.97,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.074
Lithuania,1.2 (0.99 -- 1.5),1.2,1.2,0.17,0.99,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.058
Slovakia,1.2 (1.1 -- 1.4),1.2,1.2,0.099,1.1,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Increasing,0.009
Slovenia,1.2 (1 -- 1.4),1.2,1.2,0.11,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Increasing,0.02
Iceland,1.1 (0.96 -- 1.2),1.1,1.1,0.069,0.96,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.13
Ireland,1.1 (0.96 -- 1.3),1.1,1.1,0.097,0.96,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.16
Netherlands,1.1 (0.93 -- 1.5),1.1,1.2,0.18,0.93,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.16
Norway,1.1 (0.9 -- 1.3),1.1,1.1,0.11,0.9,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.26
Sweden,1.1 (0.86 -- 1.3),1.1,1.1,0.12,0.86,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.29
Croatia,1 (0.93 -- 1.2),1,1.1,0.089,0.93,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.24
Italy,1 (0.88 -- 1.2),1,1,0.1,0.88,0.98,1,1,1.1,1.2,Effective reproduction no.,Likely increasing,0.34
Liechtenstein,1 (0.81 -- 1.4),1,1,0.18,0.81,0.94,0.99,1.1,1.1,1.4,Effective reproduction no.,Stable,0.43
Malta,1 (0.84 -- 1.4),1,1.1,0.18,0.84,0.94,0.98,1.1,1.1,1.4,Effective reproduction no.,Stable,0.46
Portugal,1 (0.89 -- 1.3),1,1.1,0.13,0.89,0.96,0.99,1.1,1.1,1.3,Effective reproduction no.,Stable,0.42
Bulgaria,0.95 (0.85 -- 1.1),0.95,0.96,0.079,0.85,0.91,0.93,0.96,0.99,1.1,Effective reproduction no.,Likely decreasing,0.77
Cyprus,0.94 (0.72 -- 1.2),0.94,0.95,0.15,0.72,0.86,0.91,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.68
Romania,0.87 (0.71 -- 1.2),0.87,0.89,0.13,0.71,0.81,0.85,0.89,0.94,1.2,Effective reproduction no.,Likely decreasing,0.86
