region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Lithuania,1.7 (1.3 -- 2.4),1.7,1.8,0.32,1.3,1.5,1.7,1.8,2,2.4,Effective reproduction no.,Increasing,0.0017
Iceland,1.6 (1 -- 2.7),1.6,1.7,0.54,1,1.4,1.5,1.7,1.9,2.7,Effective reproduction no.,Increasing,0.041
Cyprus,1.5 (1.1 -- 2.6),1.5,1.6,0.51,1.1,1.3,1.5,1.6,1.8,2.6,Effective reproduction no.,Increasing,0.026
Estonia,1.5 (1.2 -- 2.2),1.5,1.6,0.35,1.2,1.4,1.5,1.6,1.7,2.2,Effective reproduction no.,Increasing,0.009
France,1.5 (0.96 -- 2),1.5,1.5,0.32,0.96,1.3,1.4,1.5,1.7,2,Effective reproduction no.,Likely increasing,0.065
Latvia,1.5 (1.1 -- 2.4),1.5,1.6,0.42,1.1,1.3,1.4,1.6,1.8,2.4,Effective reproduction no.,Increasing,0.0097
Croatia,1.4 (1 -- 2.1),1.4,1.5,0.34,1,1.3,1.4,1.5,1.7,2.1,Effective reproduction no.,Increasing,0.037
Finland,1.4 (1.1 -- 1.8),1.4,1.4,0.24,1.1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.017
Ireland,1.4 (0.99 -- 2),1.4,1.5,0.32,0.99,1.3,1.4,1.5,1.6,2,Effective reproduction no.,Likely increasing,0.057
Italy,1.4 (0.91 -- 1.8),1.4,1.4,0.27,0.91,1.2,1.3,1.5,1.6,1.8,Effective reproduction no.,Likely increasing,0.083
Spain,1.4 (0.95 -- 2.1),1.4,1.4,0.38,0.95,1.2,1.3,1.5,1.6,2.1,Effective reproduction no.,Likely increasing,0.071
Sweden,1.4 (1 -- 2.1),1.4,1.4,0.41,1,1.2,1.3,1.4,1.6,2.1,Effective reproduction no.,Increasing,0.035
Luxembourg,1.3 (1 -- 2),1.3,1.3,0.35,1,1.1,1.2,1.3,1.4,2,Effective reproduction no.,Increasing,0.032
Denmark,1.2 (0.99 -- 1.5),1.2,1.2,0.15,0.99,1.2,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.054
Germany,1.2 (0.79 -- 2.2),1.2,1.3,0.53,0.79,0.99,1.1,1.3,1.5,2.2,Effective reproduction no.,Likely increasing,0.27
Liechtenstein,1.2 (0.61 -- 2.4),1.2,1.3,0.59,0.61,0.94,1.1,1.3,1.5,2.4,Effective reproduction no.,Likely increasing,0.31
Portugal,1.2 (0.8 -- 1.6),1.2,1.2,0.24,0.8,1.1,1.2,1.3,1.3,1.6,Effective reproduction no.,Likely increasing,0.13
Switzerland,1.2 (0.95 -- 2.1),1.2,1.4,0.43,0.95,1.1,1.2,1.3,1.5,2.1,Effective reproduction no.,Likely increasing,0.071
Norway,1.1 (0.92 -- 1.8),1.1,1.2,0.3,0.92,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing,0.16
Poland,1.1 (0.85 -- 1.5),1.1,1.1,0.21,0.85,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.23
Belgium,1 (0.77 -- 1.5),1,1.1,0.25,0.77,0.95,1,1.1,1.1,1.5,Effective reproduction no.,Stable,0.4
Slovakia,0.97 (0.68 -- 1.4),0.97,1,0.23,0.68,0.84,0.92,1,1.1,1.4,Effective reproduction no.,Stable,0.57
Czechia,0.96 (0.56 -- 1.9),0.96,1.1,0.46,0.56,0.78,0.89,1,1.2,1.9,Effective reproduction no.,Stable,0.55
United Kingdom,0.75 (0.52 -- 0.98),0.75,0.75,0.14,0.52,0.65,0.71,0.78,0.84,0.98,Effective reproduction no.,Decreasing,0.96
Malta,0.44 (0.18 -- 1),0.44,0.5,0.28,0.18,0.32,0.39,0.51,0.63,1,Effective reproduction no.,Decreasing,0.95
Greece,0.33 (0.13 -- 0.84),0.33,0.39,0.23,0.13,0.22,0.29,0.39,0.48,0.84,Effective reproduction no.,Decreasing,0.98
