target,target_end_date,location,type,quantile,value,forecast_date,scenario_id,board_name,submission_date,horizon,location_name
2 wk ahead inc case,2021-04-10,DE,quantile,0.45,141205.662258579,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.5,143849.866666667,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.55,146552.51953133,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.6,149360.078986464,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.65,152328.579931296,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.7,155532.21130314,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.75,159078.52902873,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.8,163139.675378551,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.85,168027.720746009,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.9,174423.622518749,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.95,184434.430263941,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.975,193663.602625584,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc case,2021-04-10,DE,quantile,0.99,205078.784632047,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.01,908.727593810111,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.025,954.370998550811,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.05,995.633359576069,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.1,1045.64167341544,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.15,1080.93068405204,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.2,1109.90658053776,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.25,1135.44315271542,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.3,1158.9243134962,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.35,1181.15809734921,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.4,1202.68807393597,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.45,1223.92805746219,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.5,1245.23285714286,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.55,1266.9443745017,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.6,1289.43102005373,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.65,1313.1329904761,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.7,1338.62884210855,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.75,1366.75272127687,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.8,1398.83399452525,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.85,1437.27396195713,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.9,1487.29371363408,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.95,1564.97523547994,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.975,1635.96226701966,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
2 wk ahead inc death,2021-04-10,DE,quantile,0.99,1722.97085512553,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.01,102867.743986751,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.025,109842.636435554,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.05,116294.080705419,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.1,124299.385936842,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.15,130071.698974585,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.2,134887.798677557,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.25,139189.494318341,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.3,143192.359563015,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.35,147024.507274777,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.4,150774.264488491,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.45,154511.081615632,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.5,158296.83,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.55,162193.564207503,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.6,166270.663806638,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.65,170613.605794681,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.7,175337.428293147,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.75,180610.987811029,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.8,186707.182032058,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.85,194124.947516759,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.9,203962.495315127,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.95,219656.665232983,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.975,234442.422789968,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc case,2021-04-17,DE,quantile,0.99,253145.484023642,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.01,854.32880491994,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.025,912.114466914669,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.05,965.230790698761,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.1,1030.69629961606,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.15,1077.59746317202,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.2,1116.53627789455,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.25,1151.16896420507,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.3,1183.27220154437,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.35,1213.89563878017,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.4,1243.75686655129,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.45,1273.41384547471,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.5,1303.35714285714,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.55,1334.07212606453,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.6,1366.09475583349,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.65,1400.0786009637,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.7,1436.89625150198,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.75,1477.8206397114,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.8,1524.89875203057,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.85,1581.85620846984,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.9,1656.85426404679,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.95,1775.2702486054,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.975,1885.50508967782,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
3 wk ahead inc death,2021-04-17,DE,quantile,0.99,2023.19373297818,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,3,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.01,93790.8577194993,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.025,101714.283889768,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.05,109170.94153539,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.1,118590.982515006,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.15,125496.397673358,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.2,131329.213088942,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.25,136593.22053394,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.3,141537.000864945,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.35,146310.604770134,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.4,151019.749724542,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.45,155749.890630294,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.5,160579.573333333,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.55,165590.050678495,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.6,170874.663898802,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.65,176550.934469771,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.7,182779.664032035,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.75,189799.87632001,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.8,198001.821208784,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.85,208105.589076317,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.9,221711.778848288,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.95,243895.46790543,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.975,265318.837183744,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc case,2021-04-24,DE,quantile,0.99,293125.046143923,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.01,820.110670545818,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.025,889.056762450126,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.05,953.581520312417,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.1,1034.58249319812,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.15,1093.59085203619,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.2,1143.18826256939,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.25,1187.75601472161,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.3,1229.44620847494,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.35,1269.54903017846,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.4,1308.96449982064,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.45,1348.41082738616,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.5,1388.53857142857,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.55,1430.01102384081,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.6,1473.58048977081,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.65,1520.18441543832,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.7,1571.09518081813,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.75,1628.1920784076,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.8,1694.52681228062,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.85,1775.70133300624,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.9,1884.09593681896,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.95,2058.6539583119,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.975,2224.80609056039,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
4 wk ahead inc death,2021-04-24,DE,quantile,0.99,2437.13576228511,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,4,Germany
1 wk ahead inc case,2021-04-03,FR,quantile,0.01,228008.273181438,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.025,236517.051128905,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.05,244088.615805096,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.1,253119.458437673,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.15,259400.542341632,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.2,264503.524995961,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.25,268961.360108283,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.3,273028.626950744,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.35,276852.439522688,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.4,280530.370343232,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.45,284135.30958467,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.5,287728.32,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.55,291366.765542219,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.6,295110.957251191,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.65,299031.448929089,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.7,303219.435465856,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.75,307804.757146871,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.8,312992.373660375,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.85,319149.626221639,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.9,327069.229054974,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.95,339170.206103049,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.975,350027.982062495,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc case,2021-04-03,FR,quantile,0.99,363090.272887352,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.01,2463.61702459614,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.025,2509.16442605949,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.05,2549.01068599638,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.1,2595.73683564816,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.15,2627.74569776602,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.2,2653.46660325687,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.25,2675.73340122752,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.3,2695.88887392015,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.35,2714.70142684712,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.4,2732.67407327667,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.45,2750.17606047712,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.5,2767.51,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.55,2784.95319269532,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.6,2802.79001253749,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.65,2821.34584833345,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.7,2841.03386982814,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.75,2862.43449985948,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.8,2886.45487028146,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.85,2914.70807339211,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.9,2950.65027198241,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.95,3004.73891387636,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.975,3052.45504063209,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
1 wk ahead inc death,2021-04-03,FR,quantile,0.99,3108.8888912657,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,1,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.01,226322.410586064,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.025,239108.676409261,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.05,250681.877568182,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.1,264721.94856511,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.15,274636.320314946,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.2,282780.102952218,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.25,289958.931299082,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.3,296560.926313328,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.35,302812.768662978,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.4,308866.978463567,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.45,314839.680112911,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.5,320830.44,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.55,326935.191884577,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.6,333257.286818491,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.65,339920.181322189,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.7,347086.086188717,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.75,354988.793652377,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.8,364000.755908863,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.85,374794.459496666,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
2 wk ahead inc case,2021-04-10,FR,quantile,0.9,388831.269143052,2021-03-29,forecast,EpiExpert-ensemble,2021-03-29,2,France
