region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Cyprus,15971 (8812 -- 32708),15971,17859,8025,8812,12542,14597,17794,21398,32708,New confirmed cases by infection date,Likely decreasing,0.93
Hungary,14555 (7882 -- 29694),14555,16058,7534,7882,10996,12983,16116,19109,29694,New confirmed cases by infection date,Likely decreasing,0.89
Sweden,14194 (7880 -- 26292),14194,15196,5902,7880,11315,13122,15339,17714,26292,New confirmed cases by infection date,Likely increasing,0.32
Finland,12867 (3869 -- 52034),12867,19040,23379,3869,7657,10664,15839,22524,52034,New confirmed cases by infection date,Stable,0.53
Norway,11099 (6988 -- 19629),11099,11969,4213,6988,9025,10214,12178,13898,19629,New confirmed cases by infection date,Increasing,0.004
Estonia,6840 (4111 -- 12468),6840,7409,2806,4111,5511,6326,7455,8649,12468,New confirmed cases by infection date,Likely increasing,0.15
Latvia,3887 (2303 -- 7316),3887,4284,1802,2303,3055,3524,4315,5117,7316,New confirmed cases by infection date,Likely increasing,0.17
Malta,2606 (1455 -- 5131),2606,2877,1334,1455,2018,2361,2856,3410,5131,New confirmed cases by infection date,Likely increasing,0.33
Iceland,540 (225 -- 1770),540,728,594,225,380,469,633,882,1770,New confirmed cases by infection date,Decreasing,0.97
Liechtenstein,35 (6 -- 203),35,64,99,6,17,28,46,72,203,New confirmed cases by infection date,Decreasing,0.98
Bulgaria,1.2 (1 -- 1.5),1.2,1.2,0.14,1,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Increasing,0.048
France,1.2 (1.1 -- 1.4),1.2,1.2,0.096,1.1,1.2,1.2,1.3,1.3,1.4,Effective reproduction no.,Increasing,0.0055
Norway,1.2 (1.1 -- 1.3),1.2,1.2,0.077,1.1,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Increasing,0.004
Croatia,1.1 (0.88 -- 1.6),1.1,1.2,0.23,0.88,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.16
Denmark,1.1 (0.99 -- 1.3),1.1,1.1,0.1,0.99,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.075
Ireland,1.1 (0.99 -- 1.3),1.1,1.1,0.12,0.99,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing,0.07
Poland,1.1 (0.7 -- 1.4),1.1,1.1,0.18,0.7,0.99,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.27
Romania,1.1 (0.93 -- 1.2),1.1,1.1,0.094,0.93,1,1.1,1.1,1.2,1.2,Effective reproduction no.,Likely increasing,0.16
Slovenia,1.1 (0.97 -- 1.2),1.1,1.1,0.086,0.97,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.11
Sweden,1.1 (0.91 -- 1.3),1.1,1.1,0.11,0.91,0.98,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.32
Belgium,1 (0.78 -- 1.2),1,1,0.14,0.78,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Stable,0.4
Estonia,1 (0.97 -- 1.1),1,1,0.056,0.97,1,1,1.1,1.1,1.1,Effective reproduction no.,Likely increasing,0.15
Latvia,1 (0.97 -- 1.1),1,1,0.056,0.97,1,1,1,1.1,1.1,Effective reproduction no.,Likely increasing,0.17
Luxembourg,1 (0.77 -- 1.2),1,1,0.13,0.77,0.94,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.37
Malta,1 (0.92 -- 1.1),1,1,0.07,0.92,0.99,1,1,1.1,1.1,Effective reproduction no.,Likely increasing,0.33
Spain,1 (0.84 -- 1.2),1,1,0.1,0.84,0.94,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.51
Finland,0.99 (0.77 -- 1.3),0.99,1,0.16,0.77,0.91,0.96,1,1.1,1.3,Effective reproduction no.,Stable,0.53
Czechia,0.98 (0.69 -- 1.2),0.98,0.95,0.15,0.69,0.85,0.93,1,1.1,1.2,Effective reproduction no.,Stable,0.57
Portugal,0.98 (0.77 -- 1.1),0.98,0.97,0.11,0.77,0.92,0.96,1,1,1.1,Effective reproduction no.,Likely decreasing,0.63
Lithuania,0.93 (0.73 -- 1.1),0.93,0.93,0.13,0.73,0.86,0.91,0.96,1,1.1,Effective reproduction no.,Likely decreasing,0.75
Italy,0.92 (0.83 -- 0.98),0.92,0.91,0.045,0.83,0.89,0.91,0.92,0.94,0.98,Effective reproduction no.,Decreasing,0.97
Cyprus,0.91 (0.77 -- 1),0.91,0.9,0.077,0.77,0.85,0.89,0.92,0.95,1,Effective reproduction no.,Likely decreasing,0.93
Hungary,0.9 (0.79 -- 1),0.9,0.91,0.074,0.79,0.86,0.88,0.92,0.96,1,Effective reproduction no.,Likely decreasing,0.89
Greece,0.89 (0.77 -- 0.99),0.89,0.89,0.07,0.77,0.85,0.88,0.91,0.93,0.99,Effective reproduction no.,Decreasing,0.96
Netherlands,0.86 (0.49 -- 1),0.86,0.78,0.21,0.49,0.55,0.69,0.91,0.96,1,Effective reproduction no.,Likely decreasing,0.86
Slovakia,0.84 (0.68 -- 1.1),0.84,0.87,0.14,0.68,0.75,0.8,0.9,0.99,1.1,Effective reproduction no.,Likely decreasing,0.77
Iceland,0.82 (0.66 -- 0.96),0.82,0.81,0.097,0.66,0.75,0.79,0.84,0.88,0.96,Effective reproduction no.,Decreasing,0.97
Germany,0.71 (0.55 -- 0.9),0.71,0.71,0.1,0.55,0.65,0.69,0.73,0.78,0.9,Effective reproduction no.,Decreasing,1
Liechtenstein,0.66 (0.41 -- 0.94),0.66,0.67,0.16,0.41,0.55,0.61,0.7,0.78,0.94,Effective reproduction no.,Decreasing,0.98
