region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Slovakia,1.2 (0.93 -- 1.5),1.2,1.2,0.17,0.93,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.098
Belgium,1.1 (0.92 -- 1.2),1.1,1.1,0.092,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.2
Hungary,1.1 (0.73 -- 1.4),1.1,1.1,0.21,0.73,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.25
Liechtenstein,1.1 (0.84 -- 1.4),1.1,1.1,0.19,0.84,0.99,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.27
Luxembourg,1.1 (0.97 -- 1.3),1.1,1.1,0.096,0.97,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.096
Bulgaria,1 (0.91 -- 1.1),1,1,0.065,0.91,0.99,1,1,1.1,1.1,Effective reproduction no.,Likely increasing,0.33
Denmark,1 (0.83 -- 1.2),1,1,0.13,0.83,0.94,0.99,1.1,1.1,1.2,Effective reproduction no.,Stable,0.43
Greece,0.99 (0.9 -- 1.1),0.99,0.99,0.058,0.9,0.96,0.98,1,1,1.1,Effective reproduction no.,Likely decreasing,0.64
Sweden,0.99 (0.91 -- 1.1),0.99,0.99,0.056,0.91,0.96,0.98,1,1,1.1,Effective reproduction no.,Likely decreasing,0.63
Croatia,0.96 (0.73 -- 1.1),0.96,0.95,0.12,0.73,0.87,0.93,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.64
Lithuania,0.95 (0.67 -- 1.1),0.95,0.94,0.14,0.67,0.86,0.92,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.68
Norway,0.92 (0.8 -- 1),0.92,0.92,0.075,0.8,0.88,0.91,0.94,0.97,1,Effective reproduction no.,Likely decreasing,0.87
Iceland,0.91 (0.76 -- 1),0.91,0.91,0.088,0.76,0.85,0.89,0.93,0.96,1,Effective reproduction no.,Likely decreasing,0.89
Ireland,0.9 (0.8 -- 0.98),0.9,0.9,0.056,0.8,0.86,0.89,0.92,0.94,0.98,Effective reproduction no.,Decreasing,0.97
Poland,0.89 (0.57 -- 1.1),0.89,0.86,0.17,0.57,0.73,0.84,0.93,0.99,1.1,Effective reproduction no.,Likely decreasing,0.77
Portugal,0.88 (0.74 -- 0.99),0.88,0.87,0.075,0.74,0.83,0.86,0.9,0.92,0.99,Effective reproduction no.,Decreasing,0.96
Cyprus,0.86 (0.67 -- 1),0.86,0.85,0.1,0.67,0.79,0.83,0.89,0.92,1,Effective reproduction no.,Likely decreasing,0.94
Malta,0.83 (0.69 -- 0.98),0.83,0.83,0.091,0.69,0.78,0.81,0.84,0.88,0.98,Effective reproduction no.,Decreasing,0.96
Romania,0.58 (0.46 -- 0.74),0.58,0.59,0.085,0.46,0.53,0.56,0.6,0.63,0.74,Effective reproduction no.,Decreasing,1
