region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Liechtenstein,1 (0.57 -- 1.3),1,0.98,0.26,0.57,0.83,0.94,1,1.1,1.3,Effective reproduction no.,Stable,0.51
Latvia,0.95 (0.65 -- 1.4),0.95,0.98,0.24,0.65,0.83,0.91,1,1.1,1.4,Effective reproduction no.,Stable,0.59
Cyprus,0.92 (0.42 -- 1.8),0.92,1,0.44,0.42,0.71,0.84,1,1.2,1.8,Effective reproduction no.,Stable,0.58
Germany,0.92 (0.53 -- 1.5),0.92,0.96,0.31,0.53,0.76,0.85,1,1.1,1.5,Effective reproduction no.,Likely decreasing,0.61
Finland,0.89 (0.5 -- 1.5),0.89,0.93,0.33,0.5,0.72,0.83,0.96,1.1,1.5,Effective reproduction no.,Likely decreasing,0.67
Poland,0.86 (0.49 -- 1.4),0.86,0.9,0.3,0.49,0.69,0.79,0.94,1.1,1.4,Effective reproduction no.,Likely decreasing,0.68
Switzerland,0.86 (0.51 -- 1.2),0.86,0.86,0.24,0.51,0.71,0.8,0.92,1,1.2,Effective reproduction no.,Likely decreasing,0.73
Ireland,0.83 (0.42 -- 1.7),0.83,0.92,0.47,0.42,0.65,0.76,0.91,1.1,1.7,Effective reproduction no.,Likely decreasing,0.7
Italy,0.82 (0.56 -- 1.2),0.82,0.85,0.21,0.56,0.71,0.78,0.87,0.95,1.2,Effective reproduction no.,Likely decreasing,0.82
Norway,0.8 (0.5 -- 1.2),0.8,0.82,0.23,0.5,0.68,0.75,0.85,0.94,1.2,Effective reproduction no.,Likely decreasing,0.83
Belgium,0.79 (0.3 -- 1.2),0.79,0.77,0.29,0.3,0.57,0.7,0.86,0.97,1.2,Effective reproduction no.,Likely decreasing,0.81
Slovakia,0.78 (0.44 -- 1.4),0.78,0.83,0.29,0.44,0.63,0.72,0.84,0.97,1.4,Effective reproduction no.,Likely decreasing,0.78
Bulgaria,0.77 (0.48 -- 1.3),0.77,0.81,0.25,0.48,0.65,0.73,0.84,0.94,1.3,Effective reproduction no.,Likely decreasing,0.82
Greece,0.74 (0.29 -- 1.7),0.74,0.82,0.45,0.29,0.51,0.65,0.83,1,1.7,Effective reproduction no.,Likely decreasing,0.74
Spain,0.73 (0.33 -- 1.4),0.73,0.79,0.42,0.33,0.55,0.65,0.79,0.95,1.4,Effective reproduction no.,Likely decreasing,0.79
Croatia,0.71 (0.43 -- 1.1),0.71,0.73,0.22,0.43,0.59,0.66,0.75,0.83,1.1,Effective reproduction no.,Likely decreasing,0.91
Portugal,0.71 (0.42 -- 1.3),0.71,0.78,0.31,0.42,0.57,0.65,0.78,0.91,1.3,Effective reproduction no.,Likely decreasing,0.82
Czechia,0.67 (0.23 -- 1.4),0.67,0.72,0.39,0.23,0.45,0.59,0.76,0.93,1.4,Effective reproduction no.,Likely decreasing,0.8
Netherlands,0.67 (0.32 -- 1.1),0.67,0.68,0.24,0.32,0.52,0.61,0.72,0.83,1.1,Effective reproduction no.,Likely decreasing,0.91
Lithuania,0.66 (0.45 -- 1),0.66,0.7,0.19,0.45,0.57,0.63,0.71,0.78,1,Effective reproduction no.,Likely decreasing,0.93
Austria,0.65 (0.26 -- 1.3),0.65,0.71,0.35,0.26,0.48,0.58,0.73,0.87,1.3,Effective reproduction no.,Likely decreasing,0.84
Hungary,0.64 (0.3 -- 1.3),0.64,0.71,0.37,0.3,0.48,0.58,0.72,0.86,1.3,Effective reproduction no.,Likely decreasing,0.84
United Kingdom,0.64 (0.33 -- 1.5),0.64,0.73,0.4,0.33,0.49,0.58,0.71,0.86,1.5,Effective reproduction no.,Likely decreasing,0.85
France,0.62 (0.35 -- 1.1),0.62,0.66,0.24,0.35,0.5,0.57,0.68,0.77,1.1,Effective reproduction no.,Likely decreasing,0.93
Malta,0.61 (0.25 -- 1.3),0.61,0.67,0.36,0.25,0.43,0.54,0.68,0.82,1.3,Effective reproduction no.,Likely decreasing,0.86
Romania,0.6 (0.28 -- 1.2),0.6,0.66,0.3,0.28,0.45,0.54,0.67,0.8,1.2,Effective reproduction no.,Likely decreasing,0.89
Luxembourg,0.55 (0.34 -- 0.92),0.55,0.58,0.19,0.34,0.46,0.51,0.59,0.66,0.92,Effective reproduction no.,Decreasing,0.97
Slovenia,0.53 (0.33 -- 0.87),0.53,0.56,0.18,0.33,0.44,0.49,0.57,0.64,0.87,Effective reproduction no.,Decreasing,0.98
Sweden,0.46 (0.16 -- 1),0.46,0.5,0.27,0.16,0.31,0.4,0.52,0.64,1,Effective reproduction no.,Decreasing,0.95
