forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
189257,2021-06-21,FALSE,yes,olane,normal,1.36,0.02,2,2021-06-12,2021-06-21,United Kingdom,,,25
189257,2021-06-21,FALSE,yes,olane,normal,1.4,0.03,3,2021-06-19,2021-06-21,United Kingdom,,,25
189257,2021-06-21,FALSE,yes,olane,normal,1.44,0.04,4,2021-06-26,2021-06-21,United Kingdom,,,25
189257,2021-06-21,FALSE,yes,olane,normal,1.33,0.05,5,2021-07-03,2021-06-21,United Kingdom,,,25
189257,2021-06-21,FALSE,yes,olane,normal,1.22,0.06,6,2021-07-10,2021-06-21,United Kingdom,,,25
189257,2021-06-21,FALSE,yes,olane,normal,1.15,0.07,7,2021-07-17,2021-06-21,United Kingdom,,,25
414833,2021-06-21,FALSE,yes,SneakyRodent,normal,1.315,0.016,1,2021-06-05,2021-06-21,United Kingdom,,,25
414833,2021-06-21,FALSE,yes,SneakyRodent,normal,1.31,0.022,2,2021-06-12,2021-06-21,United Kingdom,,,25
414833,2021-06-21,FALSE,yes,SneakyRodent,normal,1.23,0.027,3,2021-06-19,2021-06-21,United Kingdom,,,25
414833,2021-06-21,FALSE,yes,SneakyRodent,normal,1.15,0.033,4,2021-06-26,2021-06-21,United Kingdom,,,25
414833,2021-06-21,FALSE,yes,SneakyRodent,normal,1.05,0.039,5,2021-07-03,2021-06-21,United Kingdom,,,25
414833,2021-06-21,FALSE,yes,SneakyRodent,normal,0.98,0.044,6,2021-07-10,2021-06-21,United Kingdom,,,25
414833,2021-06-21,FALSE,yes,SneakyRodent,normal,0.91,0.05,7,2021-07-17,2021-06-21,United Kingdom,,,25
496375,2021-06-21,FALSE,yes,Sophia,normal,1.31,0.01,1,2021-06-05,2021-06-21,United Kingdom,,,25
496375,2021-06-21,FALSE,yes,Sophia,normal,1.32,0.02,2,2021-06-12,2021-06-21,United Kingdom,,,25
496375,2021-06-21,FALSE,yes,Sophia,normal,1.33,0.03,3,2021-06-19,2021-06-21,United Kingdom,,,25
496375,2021-06-21,FALSE,yes,Sophia,normal,1.34,0.04,4,2021-06-26,2021-06-21,United Kingdom,,,25
496375,2021-06-21,FALSE,yes,Sophia,normal,1.33,0.05,5,2021-07-03,2021-06-21,United Kingdom,,,25
496375,2021-06-21,FALSE,yes,Sophia,normal,1.32,0.06,6,2021-07-10,2021-06-21,United Kingdom,,,25
496375,2021-06-21,FALSE,yes,Sophia,normal,1.31,0.07,7,2021-07-17,2021-06-21,United Kingdom,,,25
996366,2021-06-21,TRUE,yes,nib,normal,1.27,0.01,1,2021-06-05,2021-06-21,United Kingdom,,,25
996366,2021-06-21,TRUE,yes,nib,normal,1.25,0.024,2,2021-06-12,2021-06-21,United Kingdom,,,25
996366,2021-06-21,TRUE,yes,nib,normal,1.17,0.037,3,2021-06-19,2021-06-21,United Kingdom,,,25
996366,2021-06-21,TRUE,yes,nib,normal,1.13,0.051,4,2021-06-26,2021-06-21,United Kingdom,,,25
996366,2021-06-21,TRUE,yes,nib,normal,1.133,0.064,5,2021-07-03,2021-06-21,United Kingdom,,,25
996366,2021-06-21,TRUE,yes,nib,normal,1.122,0.078,6,2021-07-10,2021-06-21,United Kingdom,,,25
996366,2021-06-21,TRUE,yes,nib,normal,1.05,0.091,7,2021-07-17,2021-06-21,United Kingdom,,,25
