forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,164481.12,0.4,4,2021-08-28,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31
215393,2021-08-02T00:00:00Z,TRUE,yes,log-normal,123.48,0.15,1,2021-08-07,2021-08-02T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.9420318603516,31
215393,2021-08-02T00:00:00Z,TRUE,yes,log-normal,113.42,0.25,2,2021-08-14,2021-08-02T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.9420318603516,31
215393,2021-08-02T00:00:00Z,TRUE,yes,log-normal,103.19,0.35,3,2021-08-21,2021-08-02T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.9420318603516,31
215393,2021-08-02T00:00:00Z,TRUE,yes,log-normal,86.87,0.45,4,2021-08-28,2021-08-02T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.9420318603516,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,557.43,0.1,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,166.105988025665,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,634.7,0.2,2,2021-08-14,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,166.105988025665,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,696.01,0.3,3,2021-08-21,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,166.105988025665,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,737.19,0.4,4,2021-08-28,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,166.105988025665,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,1051.96,0.1,1,2021-08-07,2021-08-02T00:00:00Z,Poland,cases,PL,,JHU,JHU,31.2813272476196,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,1322.85,0.2,2,2021-08-14,2021-08-02T00:00:00Z,Poland,cases,PL,,JHU,JHU,31.2813272476196,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,1522.33,0.3,3,2021-08-21,2021-08-02T00:00:00Z,Poland,cases,PL,,JHU,JHU,31.2813272476196,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,1712.43,0.4,4,2021-08-28,2021-08-02T00:00:00Z,Poland,cases,PL,,JHU,JHU,31.2813272476196,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,15.64,0.1,1,2021-08-07,2021-08-02T00:00:00Z,Poland,deaths,PL,,JHU,JHU,22.2985181808472,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,14.12,0.2,2,2021-08-14,2021-08-02T00:00:00Z,Poland,deaths,PL,,JHU,JHU,22.2985181808472,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,14.05,0.3,3,2021-08-21,2021-08-02T00:00:00Z,Poland,deaths,PL,,JHU,JHU,22.2985181808472,31
515822,2021-08-02T00:00:00Z,TRUE,yes,log-normal,20,0.4,4,2021-08-28,2021-08-02T00:00:00Z,Poland,deaths,PL,,JHU,JHU,22.2985181808472,31
585573,2021-08-02T00:00:00Z,TRUE,anonymous,log-normal,578.11,0.148,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,31
585573,2021-08-02T00:00:00Z,TRUE,anonymous,log-normal,562.7,0.169,2,2021-08-14,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,31
585573,2021-08-02T00:00:00Z,TRUE,anonymous,log-normal,485.45,0.189,3,2021-08-21,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,31
585573,2021-08-02T00:00:00Z,TRUE,anonymous,log-normal,376.37,0.21,4,2021-08-28,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,164500,0.12,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,169000,0.18,2,2021-08-14,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,180000,0.24,3,2021-08-21,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,196000,0.3,4,2021-08-28,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,600,0.1,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,4.22162783940633,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,500,0.133,2,2021-08-14,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,4.22162783940633,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,387,0.167,3,2021-08-21,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,4.22162783940633,31
427811,2021-08-02T00:00:00Z,FALSE,anonymous,log-normal,367,0.2,4,2021-08-28,2021-08-02T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,4.22162783940633,31
