forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week
54102,2021-07-26T00:00:00Z,FALSE,yes,log-normal,246598.16,0.192,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
54102,2021-07-26T00:00:00Z,FALSE,yes,log-normal,197350.32,0.206,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
54102,2021-07-26T00:00:00Z,FALSE,yes,log-normal,148318.64,0.22,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
54102,2021-07-26T00:00:00Z,FALSE,yes,log-normal,101537.28,0.234,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,270000,0.1,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,255000,0.15,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,225000,0.2,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,195000,0.25,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,560,0.06,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,7.69513665040334,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,560,0.09,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,7.69513665040334,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,485,0.12,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,7.69513665040334,30
680229,2021-07-26T00:00:00Z,FALSE,yes,log-normal,460,0.15,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,7.69513665040334,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,316084.2,0.3,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,384560.62,0.333,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,406413.36,0.367,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,397912.86,0.4,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,620.69,0.1,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,31.1067991256714,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,927.23,0.167,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,31.1067991256714,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1200.59,0.233,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,31.1067991256714,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1345.67,0.3,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,31.1067991256714,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,829.69,0.1,1,2021-07-31,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,36.8459196090698,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1024.02,0.2,2,2021-08-07,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,36.8459196090698,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1208.04,0.3,3,2021-08-14,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,36.8459196090698,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1311.16,0.4,4,2021-08-21,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,36.8459196090698,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,21.34,0.1,1,2021-07-31,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,40.1417937278748,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,15.9,0.167,2,2021-08-07,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,40.1417937278748,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,16.2,0.233,3,2021-08-14,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,40.1417937278748,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,26.87,0.3,4,2021-08-21,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,40.1417937278748,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,13503.66,0.1,1,2021-07-31,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,48.9679007530213,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,19320.49,0.167,2,2021-08-07,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,48.9679007530213,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,25494.09,0.233,3,2021-08-14,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,48.9679007530213,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,28452.79,0.3,4,2021-08-21,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,48.9679007530213,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,205106.67,0.3,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,174959.83,0.433,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,146309.15,0.567,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,123035.86,0.7,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,199.09,0.1,1,2021-07-31,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,26.3943614959717,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,290.67,0.2,2,2021-08-07,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,26.3943614959717,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,362.3,0.3,3,2021-08-14,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,26.3943614959717,30
515822,2021-07-26T00:00:00Z,TRUE,yes,log-normal,437.65,0.4,4,2021-08-21,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,26.3943614959717,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,665.42,0.4,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,35.2066693305969,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,970.94,0.533,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,35.2066693305969,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1183.15,0.667,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,35.2066693305969,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1024.25,0.8,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,35.2066693305969,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,14152.36,0.26,1,2021-07-31,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,23.0264811515808,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,19395.61,0.373,2,2021-08-07,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,23.0264811515808,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,27937.65,0.487,3,2021-08-14,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,23.0264811515808,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,37450.64,0.6,4,2021-08-21,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,23.0264811515808,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,228.87,0.2,1,2021-07-31,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.2499079704285,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,340.53,0.333,2,2021-08-07,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.2499079704285,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,529.03,0.467,3,2021-08-14,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.2499079704285,30
215393,2021-07-26T00:00:00Z,TRUE,yes,log-normal,790.55,0.6,4,2021-08-21,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,25.2499079704285,30
