region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Austria,1.3 (1 -- 1.6),1.3,1.3,0.19,1,1.2,1.2,1.3,1.4,1.6,Effective reproduction no.,Increasing,0.024
Czechia,1.3 (1.1 -- 1.6),1.3,1.3,0.16,1.1,1.2,1.3,1.3,1.4,1.6,Effective reproduction no.,Increasing,0.017
France,1.2 (1 -- 1.4),1.2,1.2,0.14,1,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Increasing,0.034
Slovakia,1.2 (0.93 -- 1.5),1.2,1.2,0.17,0.93,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.098
Belgium,1.1 (0.92 -- 1.2),1.1,1.1,0.082,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.2
Hungary,1.1 (0.72 -- 1.4),1.1,1.1,0.22,0.72,0.92,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.32
Liechtenstein,1.1 (0.84 -- 1.5),1.1,1.1,0.19,0.84,0.99,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.29
Luxembourg,1.1 (0.97 -- 1.3),1.1,1.1,0.089,0.97,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.09
Bulgaria,1 (0.92 -- 1.1),1,1,0.063,0.92,0.99,1,1,1.1,1.1,Effective reproduction no.,Likely increasing,0.31
Denmark,1 (0.82 -- 1.3),1,1,0.13,0.82,0.94,0.99,1,1.1,1.3,Effective reproduction no.,Stable,0.44
Greece,0.99 (0.9 -- 1.1),0.99,0.99,0.054,0.9,0.96,0.98,1,1,1.1,Effective reproduction no.,Likely decreasing,0.63
Sweden,0.98 (0.91 -- 1.1),0.98,0.99,0.056,0.91,0.96,0.97,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.66
Croatia,0.96 (0.72 -- 1.1),0.96,0.95,0.13,0.72,0.86,0.93,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.64
Lithuania,0.94 (0.68 -- 1.1),0.94,0.93,0.14,0.68,0.85,0.91,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.68
Norway,0.93 (0.81 -- 1),0.93,0.93,0.071,0.81,0.88,0.91,0.94,0.97,1,Effective reproduction no.,Likely decreasing,0.88
Iceland,0.91 (0.76 -- 1),0.91,0.91,0.088,0.76,0.86,0.89,0.93,0.96,1,Effective reproduction no.,Likely decreasing,0.87
Ireland,0.91 (0.81 -- 0.99),0.91,0.91,0.055,0.81,0.87,0.9,0.92,0.94,0.99,Effective reproduction no.,Decreasing,0.97
Poland,0.91 (0.61 -- 1.1),0.91,0.88,0.16,0.61,0.78,0.86,0.94,0.99,1.1,Effective reproduction no.,Likely decreasing,0.76
Portugal,0.88 (0.76 -- 0.97),0.88,0.87,0.068,0.76,0.84,0.86,0.89,0.92,0.97,Effective reproduction no.,Decreasing,0.97
Cyprus,0.86 (0.69 -- 1),0.86,0.86,0.11,0.69,0.79,0.83,0.88,0.92,1,Effective reproduction no.,Likely decreasing,0.92
Malta,0.83 (0.7 -- 0.98),0.83,0.83,0.088,0.7,0.78,0.81,0.84,0.87,0.98,Effective reproduction no.,Decreasing,0.96
Romania,0.58 (0.46 -- 0.73),0.58,0.58,0.085,0.46,0.53,0.56,0.6,0.63,0.73,Effective reproduction no.,Decreasing,1
