location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,board_name,submission_date,horizon,location_name
IE,quantile,0.85,167,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Ireland
IE,quantile,0.9,182,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Ireland
IE,quantile,0.95,208,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Ireland
IE,quantile,0.975,241.025,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Ireland
IE,quantile,0.99,275.08,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Ireland
IE,quantile,0.01,30,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.025,38.975,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.05,48,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.1,56.9,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.15,64,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.2,69,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.25,74,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.3,80,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.35,83,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.4,89,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.45,94,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.5,98,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.55,102,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.6,107,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.65,114.35,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.7,122,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.75,128.25,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.8,137,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.85,152,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.9,174,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.95,216.1,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.975,248,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.99,314.12,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Ireland
IE,quantile,0.01,10,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.025,17,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.05,22,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.1,32,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.15,38,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.2,43,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.25,50,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.3,55,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.35,62,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.4,67,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.45,71.55,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.5,76,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.55,79,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.6,84,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.65,91,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.7,102,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.75,117,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.8,137.2,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.85,170.15,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.9,226.1,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.95,361.1,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.975,595.475,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.99,1596.36,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Ireland
IE,quantile,0.01,2.99,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.025,5,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.05,9,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.1,15,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.15,20,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.2,24,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.25,29,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.3,33,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.35,38,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.4,43,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.45,49,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.5,56,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.55,66,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.6,77,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.65,87,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.7,104,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.75,128,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.8,160.8,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.85,216.6,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.9,382.700000000001,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.95,1004.6,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.975,1503.075,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IE,quantile,0.99,3194.28999999999,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Ireland
IS,quantile,0.01,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.025,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.05,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.1,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.15,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.2,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.25,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.3,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.35,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.4,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.45,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.5,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.55,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.6,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.65,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.7,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.75,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.8,0,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.85,0.150000000000091,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.9,1,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.95,1,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.975,1,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.99,2,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Iceland
IS,quantile,0.01,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.025,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.05,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.1,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.15,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.2,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.25,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.3,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.35,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.4,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.45,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.5,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.55,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.6,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.65,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.7,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.75,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.8,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.85,0,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.9,1,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.95,1,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.975,1,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.99,2,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Iceland
IS,quantile,0.01,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.025,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.05,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.1,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.15,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.2,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.25,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.3,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.35,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.4,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.45,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.5,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.55,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.6,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.65,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.7,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.75,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.8,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.85,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.9,0,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.95,1,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.975,1,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.99,2,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Iceland
IS,quantile,0.01,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.025,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.05,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.1,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.15,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.2,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.25,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.3,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.35,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.4,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.45,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.5,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.55,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.6,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.65,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.7,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.75,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.8,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.85,0,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.9,1,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.95,1,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.975,2,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IS,quantile,0.99,3,2021-04-03,2021-03-08,4 wk ahead inc death,forecast,EpiNow2,2021-03-08,4,Iceland
IT,quantile,0.01,1966.96,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.025,2019.8,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.05,2050.95,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.1,2108,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.15,2156.85,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.2,2188.8,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.25,2226,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.3,2260.7,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.35,2300,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.4,2331,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.45,2364.55,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.5,2396.5,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.55,2428.45,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.6,2459,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.65,2485,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.7,2522,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.75,2566,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.8,2596,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.85,2655.15,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.9,2724.2,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.95,2825.2,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.975,2932.275,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.99,3029.07,2021-03-13,2021-03-08,1 wk ahead inc death,forecast,EpiNow2,2021-03-08,1,Italy
IT,quantile,0.01,2169,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.025,2264.925,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.05,2349.8,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.1,2466.9,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.15,2558.55,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.2,2626,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.25,2679.75,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.3,2738.7,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.35,2786.65,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.4,2832.6,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.45,2876.55,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.5,2915.5,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.55,2959,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.6,3003.4,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.65,3053,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.7,3101.3,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.75,3148,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.8,3227,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.85,3316.15,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.9,3427.3,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.95,3572.05,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.975,3732.15,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.99,3959.35,2021-03-20,2021-03-08,2 wk ahead inc death,forecast,EpiNow2,2021-03-08,2,Italy
IT,quantile,0.01,2680.99,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Italy
IT,quantile,0.025,2830.975,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Italy
IT,quantile,0.05,2931.75,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Italy
IT,quantile,0.1,3028.9,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Italy
IT,quantile,0.15,3112.7,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Italy
IT,quantile,0.2,3192.8,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Italy
IT,quantile,0.25,3240.75,2021-03-27,2021-03-08,3 wk ahead inc death,forecast,EpiNow2,2021-03-08,3,Italy
